filename	time	control_1_mutant_2_uninjected_0	plate	treatment	column	row	well	luminescenceplatea	luminescenceplateb	rlu_mean	rlu_percstdev	conc	rlublanksub	rsquared_gluglo	stdcurvefunction_gluglo	intercept_gluglo	slope_gluglo	blank_gluglo	maxstd_gluglo	glucconc_well_um	gluc	row384	column384	gluglo_assayfilename	assay_plate	date	experiment	gene	diet	fasted	age	luminiscence_d	delta_lum_d	luminiscence_dd	random_nr	time_jitter	slc2a2_dich	position	znf598_dich	tp53inp1_dich	poldip2_dich	assay_jitter	sirt1_dich	atp2a3_dich	batch	injset	gluc_Res	intgluc	intgluc_Res
20230830_GGTassay_7dpf_LMNA_fasted_plate02_A03		1	plate02	fasted	3	A	A05	285500	273600	279550	3.010041	NA	265850	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	4.461837	12.67567	A	5	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	279550	11900	.9583187				5	0						1	2	2.583564	.5344601	.6383348
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_A03		2	plate03	fasted	3	A	A06	235100	227300	231200	2.385568	NA	217500	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.619535	10.28277	A	6	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	231200	7800	.9668226				6	1						1	2	.1828359	.1021915	.2203721
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_A04		2	plate03	fasted	4	A	A08	205400	197300	201350	2.844582	NA	187650	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.09952	8.805455	A	8	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	201350	8100	.9605647				8	1						1	2	-1.31013	-.1906023	-.0729317
20230830_GGTassay_7dpf_LMNA_fasted_plate02_A05		1	plate02	fasted	5	A	A09	336900	311400	324150	5.562617	NA	310450	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	5.23881	14.88298	A	9	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	324150	25500	.9243099				9	0						1	2	4.759572	.8710608	1.108973
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_A05		2	plate03	fasted	5	A	A10	201800	195200	198500	2.351085	NA	184800	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.049871	8.664405	A	10	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	198500	6600	.9672943				10	1						1	2	-1.466832	-.2805315	-.1315391
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_A06		2	plate03	fasted	6	A	A15	164400	185000	174700	8.337951	NA	161000	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.635253	7.486513	A	15	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	174700	20600	1.125304				12	1						1	2	-2.660374	-.7115489	-.5011308
20230830_GGTassay_7dpf_LMNA_fasted_plate02_A07		1	plate02	fasted	7	A	A16	249500	227100	238300	6.646744	NA	224600	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.743224	10.63416	A	16	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	238300	22400	.9102204				13	0						1	2	.479445	.1315391	.3417246
20230830_GGTassay_7dpf_LMNA_fasted_plate02_A08		1	plate02	fasted	8	A	A18	312900	340700	326800	6.015168	NA	313100	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	5.284976	15.01414	A	18	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	326800	27800	1.088846				14	0						1	2	4.851597	.9596939	1.164587
20230830_GGTassay_7dpf_LMNA_fasted_plate02_A09		1	plate02	fasted	9	A	A20	554700	477400	516050	10.59187	NA	502350	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	8.581886	24.38036	A	20	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	516050	77300	.8606454				15	0						1	2	14.20999	2.109706	2.109706
20230830_GGTassay_7dpf_LMNA_fasted_plate02_B01		1	plate02	fasted	1	B	C01	195500	181600	188550	5.212826	NA	174850	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.876533	8.171968	C	1	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	188550	13900	.9289002				24	0						1	2	-2.068827	-.5011308	-.3727933
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_B01		2	plate03	fasted	1	B	C02	180300	163000	171650	7.126681	NA	157950	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.582119	7.335565	C	2	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	171650	17300	.9040488				25	1						1	2	-2.913055	-.8292257	-.6744897
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_B02		2	plate03	fasted	2	B	C04	245900	215400	230650	9.350426	NA	216950	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.609953	10.25555	C	4	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	230650	30500	.8759658				27	1						1	2	-.0087215	.0729317	.1021915
20230830_GGTassay_7dpf_LMNA_fasted_plate02_B03		1	plate02	fasted	3	B	C05	315400	306000	310700	2.1393	NA	297000	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	5.004498	14.21733	C	5	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	310700	9400	.9701966				28	0						1	2	3.945229	.8292257	.8292257
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_B03		2	plate03	fasted	3	B	C06	129900	118900	124400	6.252552	NA	110700	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	1.75898	4.997102	C	6	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	124400	11000	.9153195				29	1						1	2	-5.28282	-1.622711	-1.435436
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_B04		2	plate03	fasted	4	B	C08	204200	184800	194500	7.05289	NA	180800	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.980187	8.46644	C	8	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	194500	19400	.9049951				31	1						1	2	-1.829133	-.3727933	-.2805315
20230830_GGTassay_7dpf_LMNA_fasted_plate02_B05		1	plate02	fasted	5	B	C09	327000	343600	335300	3.500737	NA	321600	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	5.433053	15.43481	C	9	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	335300	16600	1.050765				32	0						1	2	5.131412	1.164587	1.288206
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_B05		2	plate03	fasted	5	B	C10	178200	173000	175600	2.093938	NA	161900	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.650931	7.531055	C	10	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	175600	5200	.9708193				33	1						1	2	-2.780169	-.6744897	-.6029956
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_B06		2	plate03	fasted	6	B	C15	153300	170800	162050	7.636142	NA	148350	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.414878	6.860449	C	15	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	162050	17500	1.114155				35	1						1	2	-3.466427	-1.006961	-.8710608
20230830_GGTassay_7dpf_LMNA_fasted_plate02_B07		1	plate02	fasted	7	B	C16	256700	228500	242600	8.21946	NA	228900	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.818134	10.84697	C	16	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	242600	28200	.8901441				36	0						1	2	.5122696	.1906023	.3727933
20230830_GGTassay_7dpf_LMNA_fasted_plate02_B08		1	plate02	fasted	8	B	C18	267300	284100	275700	4.308812	NA	262000	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	4.394766	12.48513	C	18	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	275700	16800	1.062851				37	0						1	2	2.142605	.4683492	.5011308
20230830_GGTassay_7dpf_LMNA_fasted_plate02_B09		1	plate02	fasted	9	B	C20	350700	312100	331400	8.236066	NA	317700	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	5.365112	15.24179	C	20	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	331400	38600	.8899344				38	0						1	2	4.891443	1.108973	1.224058
20230830_GGTassay_7dpf_LMNA_fasted_plate02_C01		1	plate02	fasted	1	C	E01	259900	240200	250050	5.570887	NA	236350	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.947919	11.21568	E	1	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	250050	19700	.9242016				47	0						1	2	.7948981	.3727933	.404226
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_C01		2	plate03	fasted	1	C	E02	309000	305600	307300	.7823505	NA	293600	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	4.945268	14.04906	E	2	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	307300	3400	.9889967				48	1						1	2	3.620447	.7496121	.7496121
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_C02		2	plate03	fasted	2	C	E04	320600	290200	305400	7.038653	NA	291700	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	4.912168	13.95502	E	4	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	305400	30400	.9051778				50	1						1	2	3.510763	.7115489	.7115489
20230830_GGTassay_7dpf_LMNA_fasted_plate02_C03		1	plate02	fasted	3	C	E05	243600	233100	238350	3.115008	NA	224650	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.744095	10.63663	E	5	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	238350	10500	.9568965				51	0						1	2	.1845477	.1610005	.2503385
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_C03		2	plate03	fasted	3	C	E06	184700	187100	185900	.9128866	NA	172200	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.830367	8.040815	E	6	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	185900	2400	1.012994				52	1						1	2	-2.419095	-.568394	-.4360634
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_C04		2	plate03	fasted	4	C	E08	219400	210700	215050	2.860651	NA	201350	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.338187	9.483486	E	8	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	215050	8700	.9603464				54	1						1	2	-.9920747	-.0437342	.0437342
20230830_GGTassay_7dpf_LMNA_fasted_plate02_C05		1	plate02	fasted	5	C	E09	390400	369300	379850	3.927854	NA	366150	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	6.209156	17.63965	E	9	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	379850	21100	.9459529				55	0						1	2	7.15626	1.435436	1.522408
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_C05		2	plate03	fasted	5	C	E10	137800	132800	135300	2.613107	NA	121600	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	1.948868	5.536557	E	10	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	135300	5000	.9637156				56	1						1	2	-4.954655	-1.358142	-1.358142
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_C06		2	plate03	fasted	6	C	E15	185900	173400	179650	4.920031	NA	165950	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.721486	7.731495	E	15	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	179650	12500	.9327595				58	1						1	2	-2.775368	-.6029956	-.568394
20230830_GGTassay_7dpf_LMNA_fasted_plate02_C07		1	plate02	fasted	7	C	E16	173900	159300	166600	6.196734	NA	152900	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.494143	7.085634	E	16	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	166600	14600	.9160437				59	0						1	2	-3.429055	-.9144792	-.8292257
20230830_GGTassay_7dpf_LMNA_fasted_plate02_C08		1	plate02	fasted	8	C	E18	165300	181800	173550	6.722709	NA	159850	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.615219	7.429598	E	18	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	173550	16500	1.099818				60	0						1	2	-3.092916	-.7496121	-.7887937
20230830_GGTassay_7dpf_LMNA_fasted_plate02_C09		1	plate02	fasted	9	C	E20	211500	189500	200500	7.758778	NA	186800	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.084713	8.763388	E	20	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	200500	22000	.8959811				61	0						1	2	-1.766952	-.2203721	-.2503385
20230830_GGTassay_7dpf_LMNA_fasted_plate02_D01		1	plate02	fasted	1	D	G01	171500	181800	176650	4.122955	NA	162950	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.669224	7.583021	G	1	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	176650	10300	1.060058				70	0						1	2	-3.017749	-.6383348	-.7115489
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_D01		2	plate03	fasted	1	D	G02	238900	246900	242900	2.328882	NA	229200	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.82336	10.86182	G	2	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	242900	8000	1.033487				71	1						1	2	.253222	.2203721	.3109825
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_D02		2	plate03	fasted	2	D	G04	189600	199300	194450	3.527352	NA	180750	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.979316	8.463965	G	4	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	194450	9700	1.05116				73	1						1	2	-2.160281	-.404226	-.404226
20230830_GGTassay_7dpf_LMNA_fasted_plate02_D03		1	plate02	fasted	3	D	G05	344400	304300	324350	8.742094	NA	310650	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	5.242294	14.89288	G	5	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	324350	40100	.8835656				74	0						1	2	4.260809	.9144792	.9596939
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_D03		2	plate03	fasted	3	D	G06	141700	149500	145600	3.788072	NA	131900	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.128304	6.046317	G	6	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	145600	7800	1.055046				75	1						1	2	-4.59358	-1.224058	-1.224058
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_D04		2	plate03	fasted	4	D	G08	47320	44940	46130	3.648199	NA	32430	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	.3954441	1.123421	G	8	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	46130	2380	.9497042				77	1						1	2	-9.532128	-1.894644	-1.894644
20230830_GGTassay_7dpf_LMNA_fasted_plate02_D05		1	plate02	fasted	5	D	G09	200700	196600	198650	1.45942	NA	184950	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.052484	8.671829	G	9	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	198650	4100	.9795715				78	0						1	2	-1.991545	-.2503385	-.3109825
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_D05		2	plate03	fasted	5	D	G10	143700	140500	142100	1.592359	NA	128400	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.06733	5.873098	G	10	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	142100	3200	.9777314				79	1						1	2	-4.798102	-1.288206	-1.288206
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_D06		2	plate03	fasted	6	D	G15	161800	144000	152900	8.231852	NA	139200	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.255476	6.407603	G	15	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	152900	17800	.8899876				81	1						1	2	-4.279248	-1.164587	-1.108973
20230830_GGTassay_7dpf_LMNA_fasted_plate02_D07		1	plate02	fasted	7	D	G16	219300	209700	214500	3.164674	NA	200800	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.328605	9.456265	G	16	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	214500	9600	.9562243				82	0						1	2	-1.238411	-.0729317	-.0145739
20230830_GGTassay_7dpf_LMNA_fasted_plate02_D08		1	plate02	fasted	8	D	G18	174700	241900	208300	22.81209	NA	194600	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.220596	9.14942	G	18	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	208300	67200	1.384659				83	0						1	2	-1.553082	-.1021915	-.1610005
20230830_GGTassay_7dpf_LMNA_fasted_plate02_D09		1	plate02	fasted	9	D	G20	351900	309700	330800	9.020528	NA	317100	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	5.354659	15.2121	G	20	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	330800	42200	.8800796				84	0						1	2	4.501772	1.006961	1.006961
20230830_GGTassay_7dpf_LMNA_fasted_plate02_E01		1	plate02	fasted	1	E	I01	406100	394400	400250	2.066995	NA	386550	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	6.564543	18.64927	I	1	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	400250	11700	.9711894				93	0						1	2	7.868512	1.622711	1.622711
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_E01		2	plate03	fasted	1	E	I02	157500	165900	161700	3.673282	NA	148000	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.408781	6.843127	I	2	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	161700	8400	1.053333				94	1						1	2	-3.945456	-1.056592	-.9596939
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_E02		2	plate03	fasted	2	E	I04	125900	131500	128700	3.076766	NA	115000	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	1.83389	5.209915	I	4	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	128700	5600	1.04448				96	1						1	2	-5.594319	-1.522408	-1.622711
20230830_GGTassay_7dpf_LMNA_fasted_plate02_E03		1	plate02	fasted	3	E	I05	270500	257500	264000	3.481965	NA	250300	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	4.190941	11.90608	I	5	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	264000	13000	.9519408				97	0						1	2	1.094023	.4360634	.4360634
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_E03		2	plate03	fasted	3	E	I06	263800	295200	279500	7.943883	NA	265800	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	4.460966	12.6732	I	6	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	279500	31400	1.11903				98	1						1	2	1.853312	.5011308	.4683492
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_E04		2	plate03	fasted	4	E	I08	210400	193300	201850	5.990352	NA	188150	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.108231	8.830201	I	8	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	201850	17100	.9187263				100	1						1	2	-2.005335	-.1610005	-.3417246
20230830_GGTassay_7dpf_LMNA_fasted_plate02_E05		1	plate02	fasted	5	E	I09	306000	303800	304900	.5102115	NA	291200	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	4.903457	13.93028	I	9	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	304900	2200	.9928104				101	0						1	2	3.086914	.6744897	.6744897
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_E05		2	plate03	fasted	5	E	I10	244500	249400	246950	1.403046	NA	233250	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.893914	11.06226	I	10	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	246950	4900	1.020041				102	1						1	2	.2110702	.3109825	.2805315
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_E06		2	plate03	fasted	6	E	I15	115900	100700	108300	9.924306	NA	94600	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	1.478503	4.200293	I	15	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	108300	15200	.8688524				104	1						1	2	-6.666545	-1.742647	-1.742647
20230830_GGTassay_7dpf_LMNA_fasted_plate02_E07		1	plate02	fasted	7	E	I16	242300	248400	245350	1.75804	NA	231650	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.866041	10.98307	I	16	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	245350	6100	1.025175				105	0						1	2	.1084071	.2503385	.1610005
20230830_GGTassay_7dpf_LMNA_fasted_plate02_E08		1	plate02	fasted	8	E	I18	130700	134000	132350	1.763092	NA	118650	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	1.897476	5.390558	I	18	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	132350	3300	1.025249				106	0						1	2	-5.491932	-1.435436	-1.522408
20230830_GGTassay_7dpf_LMNA_fasted_plate02_E09		1	plate02	fasted	9	E	I20	26140	27800	26970	4.352233	NA	13270	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	.0616592	.1751681	I	20	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	26970	1660	1.063504				107	0						1	2	-10.71515	-2.52324	-2.52324
20230830_GGTassay_7dpf_LMNA_fasted_plate02_F01		1	plate02	fasted	1	F	K01			148040		NA	134340	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.170811		K	1	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7		130320					115	0						1	2			
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_F01		2	plate03	fasted	1	F	K02			241150		NA	227450	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.792873		K	2	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7		100700					116	1						1	2			
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_F02		2	plate03	fasted	2	F	K04	169200	174900	172050	2.342638	NA	158350	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	2.589087	7.355361	K	4	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	172050	5700	1.033688				118	1						1	2	-3.621035	-.7887937	-.9144792
20230830_GGTassay_7dpf_LMNA_fasted_plate02_F03		1	plate02	fasted	3	F	K05	313600	281300	297450	7.67845	NA	283750	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	4.773671	13.56157	K	5	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	297450	32300	.8970026				119	0						1	2	2.577344	.6029956	.6029956
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_F03		2	plate03	fasted	3	F	K06	206400	225600	216000	6.285394	NA	202300	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.354737	9.530502	K	6	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	216000	19200	1.093023				120	1						1	2	-1.461545	-.0145739	-.1021915
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_F04		2	plate03	fasted	4	F	K08	227000	214900	220950	3.872366	NA	207250	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	3.44097	9.775484	K	8	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	220950	12100	.946696				122	1						1	2	-1.232215	.0145739	.0145739
20230830_GGTassay_7dpf_LMNA_fasted_plate02_F05		1	plate02	fasted	5	F	K09	388600	387400	388000	.2186928	NA	374300	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	6.351136	18.043	K	9	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	LMNA	fasted	1	7	388000	1200	.996912				123	0						1	2	7.027477	1.522408	1.435436
20230830_GGTassay_7dpf_ZNF598_fasted_plate03_F05		2	plate03	fasted	5	F	K10	421700	429400	425550	1.279455	NA	411850	.993219	y = 57402.2283335466 * x + ( 9730.62683690701 )	9730.627	57402.23	13700	2880000	7.005292	19.9014	K	10	GTT_DAY5_GLUGLO_plate-01		20230830	GGTassay	ZNF598	fasted	1	7	425550	7700	1.018259				124	1						1	2	8.878048	1.742647	1.742647
