filename	time	control_1_mutant_2_uninjected_0	plate	treatment	column	row	well	luminescenceplatea	luminescenceplateb	rlu_mean	rlu_percstdev	conc	rlublanksub	rsquared_gluglo	stdcurvefunction_gluglo	intercept_gluglo	slope_gluglo	blank_gluglo	maxstd_gluglo	glucconc_well_um	gluc	row384	column384	gluglo_assayfilename	assay_plate	date	experiment	gene	diet	fasted	age	luminiscence_d	delta_lum_d	luminiscence_dd	random_nr	time_jitter	slc2a2_dich	position	znf598_dich	tp53inp1_dich	poldip2_dich	assay_jitter	sirt1_dich	atp2a3_dich	batch	injset	gluc_Res	intgluc	intgluc_Res
20230811_GGTassay_7dpf_KITA1_fasted_plate02_A09		1	plate02	fasted	9	A	A21	412300	392600	402450	3.4613	NA	391435.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	5.930732	16.84867	A	21	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	402450	19700	.9522192				20			0				1	2	2.377607	-.0891105	.4280166
20230811_GGTassay_7dpf_KITA1_fasted_plate02_A10		1	plate02	fasted	10	A	A22	620200	517900	569050	12.71189	NA	558035.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	8.633556	24.52715	A	22	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	569050	102300	.8350532				21			0				1	3	2.497113	.6698419	.444329
20230811_GGTassay_7dpf_KITA1_fasted_plate02_A11		1	plate02	fasted	11	A	A23	269400	242300	255850	7.489777	NA	244835.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	3.552376	10.09198	A	23	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	255850	27100	.8994061				22			0				1	2	-4.391491	-1.111688	-.444329
20230811_GGTassay_7dpf_KITA1_fasted_plate02_A12		1	plate02	fasted	12	A	A24	563500	446300	504900	16.41373	NA	493885.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	7.592823	21.57052	A	24	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	504900	117200	.7920142				23			0				1	3	-.4719236	.3323235	.0891105
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_A12		2	plate04	fasted	12	A	B24	541200	438800	490000	14.77709	NA	478985.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	7.351093	20.88379	B	24	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	490000	102400	.8107908				24			1				1	3	-1.164857	.2856477	-.0593633
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_A11		2	plate04	fasted	11	A	B23	539100	420700	479900	17.4456	NA	468885.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	7.187237	20.41829	B	23	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	479900	118400	.7803747				25			1				1	2	5.916204	.2243497	.8062159
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_A10		2	plate04	fasted	10	A	B22	589800	447400	518600	19.41612	NA	507585.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	7.815084	22.20194	B	22	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	518600	142400	.7585622				26			1				1	3	.1408888	.444329	.1189368
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_A09		2	plate04	fasted	9	A	B21	411700	392600	402150	3.358384	NA	391135.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	5.925865	16.83484	B	21	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	402150	19100	.953607				27			1				1	2	2.320354	-.1040121	.3957253
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_A08		2	plate04	fasted	8	A	B20			281100		NA	270085.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	3.962018		B	20	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	281100	195000	.4849445				28			1				1	3			
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_A07		2	plate04	fasted	7	A	B19	295500	218000	256750	21.34402	NA	245735.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	3.566977	10.13346	B	19	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	256750	77500	.7377326				29			1				1	2	-4.393438	-1.084583	-.4607605
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_A06		2	plate04	fasted	6	A	B18	698600	608800	653700	9.713659	NA	642685.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	10.00687	28.42861	B	18	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	653700	89800	.8714572				30			1				1	3	6.342739	1.032634	.8479789
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_A05		2	plate04	fasted	5	A	B17	227500	194900	211200	10.91462	NA	200185.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	2.828	8.03409	B	17	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	211200	32600	.8567033				31			1				1	2	-6.505214	-1.446885	-.7460763
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_A04		2	plate04	fasted	4	A	B16			134285		NA	123270.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	1.580174		B	16	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	134285	162230	4.051157				32			1				1	3			
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_A03		2	plate04	fasted	3	A	B15	308700	251300	280000	14.49569	NA	268985.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	3.944172	11.20503	B	15	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	280000	57400	.814059				33			1				1	2	-3.346678	-.8694237	-.3480393
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_A02		2	plate04	fasted	2	A	B14	497200	433800	465500	9.630628	NA	454485.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	6.953619	19.7546	B	14	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	465500	63400	.8724859				34			1				1	3	-2.356084	.1040121	-.1789357
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_A01		2	plate04	fasted	1	A	B13	337200	299400	318300	8.397309	NA	307285.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	4.56553	12.97025	B	13	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	318300	37800	.8879004				35			1				1	2	-1.593865	-.6151411	-.1040121
20230811_GGTassay_7dpf_KITA1_fasted_plate02_B01		1	plate02	fasted	1	B	C13	523600	407500	465550	17.634	NA	454535.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	6.954431	19.7569	C	13	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	465550	116100	.7782658				57			0				1	2	5.0563	.1189368	.6885218
20230811_GGTassay_7dpf_KITA1_fasted_plate02_B02		1	plate02	fasted	2	B	C14	467300	536600	501950	9.762426	NA	490935.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	7.544963	21.43456	C	14	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	501950	69300	1.148299				58			0				1	3	-.8250223	.3166894	.0445111
20230811_GGTassay_7dpf_KITA1_fasted_plate02_B03		1	plate02	fasted	3	B	C15	389700	382200	385950	1.37409	NA	374935.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	5.663045	16.0882	C	15	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	385950	7500	.9807544				59			0				1	2	1.375183	-.1789357	.3011323
20230811_GGTassay_7dpf_KITA1_fasted_plate02_B04		1	plate02	fasted	4	B	C16	759500	684600	722050	7.334991	NA	711035.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	11.11574	31.57881	C	16	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	722050	74900	.9013825				60			0				1	3	9.306827	1.295156	1.19838
20230811_GGTassay_7dpf_KITA1_fasted_plate02_B05		1	plate02	fasted	5	B	C17	484300	444600	464450	6.044168	NA	453435.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	6.936584	19.70621	C	17	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	464450	39700	.918026				61			0				1	2	4.980787	.0742287	.6698419
20230811_GGTassay_7dpf_KITA1_fasted_plate02_B06		1	plate02	fasted	6	B	C18	530600	479400	505000	7.169083	NA	493985.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	7.594445	21.57513	C	18	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	505000	51200	.9035054				62			0				1	3	-.7092643	.3480393	.0742287
20230811_GGTassay_7dpf_KITA1_fasted_plate02_B07		1	plate02	fasted	7	B	C19	364600	372300	368450	1.477737	NA	357435.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	5.379135	15.28163	C	19	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	368450	7700	1.021119				63			0				1	2	.5438054	-.3166894	.2091649
20230811_GGTassay_7dpf_KITA1_fasted_plate02_B08		1	plate02	fasted	8	B	C20	1004000	776800	890400	18.04298	NA	879385.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	13.84696	39.33794	C	20	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	890400	227200	.7737052				64			0				1	3	17.04114	1.844648	1.768825
20230811_GGTassay_7dpf_KITA1_fasted_plate02_B09		1	plate02	fasted	9	B	C21	513400	501100	507250	1.714621	NA	496235.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	7.630948	21.67883	C	21	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	507250	12300	.9760421				65			0				1	2	6.928594	.3638416	.9135625
20230811_GGTassay_7dpf_KITA1_fasted_plate02_B10		1	plate02	fasted	10	B	C22	392400	371700	382050	3.831203	NA	371035.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	5.599774	15.90845	C	22	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	382050	20700	.9472477				66			0				1	3	-6.40076	-.1940281	-.7266251
20230811_GGTassay_7dpf_KITA1_fasted_plate02_B11		1	plate02	fasted	11	B	C23	717900	638900	678400	8.234292	NA	667385.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	10.40759	29.56701	C	23	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	678400	79000	.8899568				67			0				1	2	14.80437	1.139636	1.641992
20230811_GGTassay_7dpf_KITA1_fasted_plate02_B12		1	plate02	fasted	12	B	C24	657900	553400	605650	12.20055	NA	594635.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	9.227334	26.21402	C	24	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	605650	104500	.8411613				68			0				1	3	3.8924	.8479789	.5622224
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_B12		2	plate04	fasted	12	B	D24	368400	304200	336300	13.49874	NA	325285.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	4.857552	13.79986	D	24	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	336300	64200	.8257329				69			1				1	3	-8.527958	-.4940062	-1.19838
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_B11		2	plate04	fasted	11	B	D23	370100	299500	334800	14.91091	NA	323785.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	4.833216	13.73073	D	23	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	334800	70600	.8092408				70			1				1	2	-1.050527	-.5108338	-.0148327
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_B10		2	plate04	fasted	10	B	D22	723600	627000	675300	10.11499	NA	664285.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	10.3573	29.42414	D	22	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	675300	96600	.8665009				71			1				1	3	7.083908	1.111688	.9595572
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_B09		2	plate04	fasted	9	B	D21	315400	291500	303450	5.569238	NA	292435.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	4.324612	12.28583	D	21	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	303450	23900	.9242232				72			1				1	2	-2.507834	-.7074451	-.2243497
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_B08		2	plate04	fasted	8	B	D20			295000		NA	283985.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	4.187524		D	20	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	295000	149600	.595457				73			1				1	3			
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_B07		2	plate04	fasted	7	B	D19	398400	275000	336700	25.91535	NA	325685.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	4.864041	13.8183	D	19	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	336700	123400	.6902611				74			1				1	2	-.9877722	-.4773175	.0296686
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_B06		2	plate04	fasted	6	B	D18	405400	312400	358900	18.32291	NA	347885.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	5.224201	14.84148	D	18	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	358900	93000	.7705969				75			1				1	3	-7.523563	-.3957253	-.9363123
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_B05		2	plate04	fasted	5	B	D17	630100	523000	576550	13.13522	NA	565535.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	8.755232	24.87282	D	17	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	576550	107100	.830027				76			1				1	2	10.05434	.6885218	1.261578
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_B04		2	plate04	fasted	4	B	D16	493000	331500	412250	27.70109	NA	401235.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	6.089721	17.30034	D	16	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	412250	161500	.6724138				77			1				1	3	-5.077106	-.0593633	-.5449342
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_B03		2	plate04	fasted	3	B	D15	244300	205700	225000	12.13081	NA	213985.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	3.051883	8.670123	D	15	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	225000	38600	.8419976				78			1				1	2	-6.160763	-1.261578	-.6885218
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_B02		2	plate04	fasted	2	B	D14	565800	496200	531000	9.268292	NA	519985.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	8.016254	22.77345	D	14	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	531000	69600	.8769884				79			1				1	3	.3835903	.4940062	.1940281
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_B01		2	plate04	fasted	1	B	D13	161300	130900	146100	14.71324	NA	135085.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	1.771854	5.033677	D	13	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	146100	30400	.8115313				80			1				1	2	-9.809617	-2.0393	-1.367088
20230811_GGTassay_7dpf_KITA1_fasted_plate02_C01		1	plate02	fasted	1	C	E13	314100	247600	280850	16.74296	NA	269835.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	3.957962	11.24421	E	13	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	280850	66500	.788284				103			0				1	2	-3.741772	-.8479789	-.3797352
20230811_GGTassay_7dpf_KITA1_fasted_plate02_C02		1	plate02	fasted	2	C	E14	605600	412000	508800	26.90564	NA	497785.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	7.656094	21.75027	E	14	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	508800	193600	.680317				104			0				1	3	-.7946883	.3957253	.0593633
20230811_GGTassay_7dpf_KITA1_fasted_plate02_C03		1	plate02	fasted	3	C	E15	484200	467200	475700	2.526974	NA	464685.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	7.119098	20.22471	E	15	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	475700	17000	.9648905				105			0				1	2	5.22632	.163884	.7266251
20230811_GGTassay_7dpf_KITA1_fasted_plate02_C04		1	plate02	fasted	4	C	E16	624200	581100	602650	5.057048	NA	591635.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	9.178663	26.07575	E	16	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	602650	43100	.9309516				106			0				1	3	3.518385	.8269172	.5108338
20230811_GGTassay_7dpf_KITA1_fasted_plate02_C05		1	plate02	fasted	5	C	E17	390300	341600	365950	9.410056	NA	354935.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	5.338576	15.16641	E	17	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	365950	48700	.8752242				107			0				1	2	.1556123	-.3323235	.133888
20230811_GGTassay_7dpf_KITA1_fasted_plate02_C06		1	plate02	fasted	6	C	E18			470950		NA	459935.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	7.042037		E	18	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	470950	242100	.5910473				108			0				1	3			
20230811_GGTassay_7dpf_KITA1_fasted_plate02_C07		1	plate02	fasted	7	C	E19	209000	192800	200900	5.701906	NA	189885.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	2.660898	7.559371	E	19	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	200900	16200	.922488				109			0				1	2	-7.463835	-1.537135	-.9135625
20230811_GGTassay_7dpf_KITA1_fasted_plate02_C08		1	plate02	fasted	8	C	E20	336700	278400	307550	13.40411	NA	296535.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	4.391128	12.4748	E	20	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	307550	58300	.8268488				110			0				1	3	-10.10738	-.6885218	-1.405868
20230811_GGTassay_7dpf_KITA1_fasted_plate02_C09		1	plate02	fasted	9	C	E21	497600	471100	484350	3.868758	NA	473335.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	7.259431	20.62338	E	21	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	484350	26500	.9467444				111			0				1	2	5.587771	.254879	.765814
20230811_GGTassay_7dpf_KITA1_fasted_plate02_C10		1	plate02	fasted	10	C	E22	830100	808700	819400	1.846727	NA	808385.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	12.69509	36.06561	E	22	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	819400	21400	.97422				112			0				1	3	13.47102	1.641992	1.587383
20230811_GGTassay_7dpf_KITA1_fasted_plate02_C11		1	plate02	fasted	11	C	E23	481800	469800	475800	1.783371	NA	464785.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	7.120721	20.22932	E	23	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	475800	12000	.9750934				113			0				1	3	-2.371469	.1789357	-.1940281
20230811_GGTassay_7dpf_KITA1_fasted_plate02_C12		1	plate02	fasted	12	C	E24	596400	532100	564250	8.057947	NA	553235.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	8.555683	24.30592	E	24	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	KITA1	fasted	1	7	564250	64300	.8921865				114			0				1	3	1.698926	.6151411	.3638416
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_C12		2	plate04	fasted	12	C	F24	439400	413300	426350	4.328718	NA	415335.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	6.318472	17.9502	F	24	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	426350	26100	.9406008				115			1				1	3	-4.662993	0	-.4773175
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_C11		2	plate04	fasted	11	C	F23	406300	333400	369850	13.93756	NA	358835.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	5.401848	15.34616	F	23	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	369850	72900	.820576				116			1				1	2	.2795251	-.3011323	.1789357
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_C10		2	plate04	fasted	10	C	F22	377600	372900	375250	.88565	NA	364235.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	5.489454	15.59504	F	22	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	375250	4700	.9875529				117			1				1	3	-7.030565	-.254879	-.8694237
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_C09		2	plate04	fasted	9	C	F21	255800	258300	257050	.6877133	NA	246035.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	3.571844	10.14729	F	21	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	257050	2500	1.009773				118			1				1	2	-4.931755	-1.058251	-.5108338
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_C08		2	plate04	fasted	8	C	F20	405900	346900	376400	11.08377	NA	365385.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	5.508111	15.64804	F	20	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	376400	59000	.854644				119			1				1	3	-6.98997	-.2243497	-.8479789
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_C07		2	plate04	fasted	7	C	F19	123400	109200	116300	8.633634	NA	105285.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	1.288396	3.660216	F	19	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	116300	14200	.8849271				120			1				1	2	-11.43123	-2.370762	-1.587383
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_C06		2	plate04	fasted	6	C	F18	613300	544100	578700	8.455467	NA	567685.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	8.790112	24.97191	F	18	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	578700	69200	.8871678				121			1				1	3	2.321487	.7074451	.4118173
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_C05		2	plate04	fasted	5	C	F17	1129000	1003000	1066000	8.357923	NA	1054986	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	16.69579	47.43123	F	17	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	1066000	126000	.8883968				122			1				1	2	32.32737	2.370762	2.752337
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_C04		2	plate04	fasted	4	C	F16	307400	217900	262650	24.09521	NA	251635.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	3.662696	10.40539	F	16	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	262650	89500	.7088484				123			1				1	3	-12.25744	-.9595572	-1.701989
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_C03		2	plate04	fasted	3	C	F15	631600	551500	591550	9.574719	NA	580535.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	8.998583	25.56416	F	15	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	591550	80100	.8731793				124			1				1	2	10.44789	.8062159	1.367088
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_C02		2	plate04	fasted	2	C	F14	271100	248600	259850	6.122725	NA	248835.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	3.61727	10.27633	F	14	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	259850	22500	.9170048				125			1				1	3	-12.3989	-1.007677	-1.768825
20230811_GGTassay_7dpf_POLDIP2_fasted_plate04_C01		2	plate04	fasted	1	C	F13	379000	260200	319600	26.28419	NA	308585.8	.979658	y = 61639.2283833154 * x + ( 25870.0210551674 )	25870.02	61639.23	11014.25	3095500	4.58662	13.03017	F	13	GTT_DAY2_GLUGLO_plate-01		20230811	GGTassay	POLDIP2	fasted	1	7	319600	118800	.6865435				126			1				1	2	-2.0985	-.5796804	-.163884
