filename	time	control_1_mutant_2_uninjected_0	plate	treatment	column	row	well	luminescenceplatea	luminescenceplateb	rlu_mean	rlu_percstdev	conc	rlublanksub	rsquared_gluglo	stdcurvefunction_gluglo	intercept_gluglo	slope_gluglo	blank_gluglo	maxstd_gluglo	glucconc_well_um	gluc	row384	column384	gluglo_assayfilename	assay_plate	date	experiment	gene	diet	fasted	age	luminiscence_d	delta_lum_d	luminiscence_dd	random_nr	time_jitter	slc2a2_dich	position	znf598_dich	tp53inp1_dich	poldip2_dich	assay_jitter	sirt1_dich	atp2a3_dich	batch	injset	gluc_Res	intgluc	intgluc_Res
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_B07		2	plate03	fasted	7	B	C17	278900	235200	257050	12.02123	NA	244283.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	4.741685	13.4707	C	17	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	257050	43700	.843313				53						1	1	2	-10.437	-1.395747	-.9989282
20230831_GGTassay_7dpf_KITA1_fasted_plate03_B12		1	plate03	fasted	12	B	D23	489100	449000	469050	6.045194	NA	456283.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	8.833538	25.09528	D	23	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	469050	40100	.9180127				59						0	1	1	2.715872	-.1168527	.3572158
20230831_GGTassay_7dpf_KITA1_fasted_plate03_B10		1	plate03	fasted	10	B	D22	328600	274600	301600	12.6604	NA	288833.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	5.601553	15.9135	D	22	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	301600	54000	.8356665				60						0	1	2	-8.502065	-1.136341	-.7431938
20230831_GGTassay_7dpf_KITA1_fasted_plate03_B11		1	plate03	fasted	11	B	D21	442700	384000	413350	10.04165	NA	400583.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	7.758461	22.04108	D	21	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	413350	58700	.8674046				61						0	1	1	-.4834276	-.4629351	.0973095
20230831_GGTassay_7dpf_KITA1_fasted_plate03_B09		1	plate03	fasted	9	B	D20	268500	225000	246750	12.46571	NA	233983.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	4.542883	12.90592	D	20	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	246750	43500	.8379889				62						0	1	1	-9.691147	-1.449182	-.9368471
20230831_GGTassay_7dpf_KITA1_fasted_plate03_B08		1	plate03	fasted	8	B	D18	337900	285600	311750	11.86261	NA	298983.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	5.797461	16.47006	D	18	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	311750	52300	.8452205				64						0	1	2	-8.235723	-1.031459	-.7178201
20230831_GGTassay_7dpf_KITA1_fasted_plate03_B07		1	plate03	fasted	7	B	D16	326700	298100	312400	6.473513	NA	299633.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	5.810006	16.5057	D	16	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	312400	28600	.9124579				66						0	1	1	-6.381578	-.9989282	-.5288648
20230831_GGTassay_7dpf_KITA1_fasted_plate03_B06		1	plate03	fasted	6	B	D14	449800	377900	413850	12.28488	NA	401083.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	7.768112	22.0685	D	14	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	413850	71900	.8401512				68						0	1	2	-2.927492	-.441412	-.2153976
20230831_GGTassay_7dpf_KITA1_fasted_plate03_B05		1	plate03	fasted	5	B	D09	560600	496800	528700	8.532894	NA	515933.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	9.984854	28.36606	D	9	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	528700	63800	.8861933				70						0	1	1	5.188572	.1168527	.5066462
20230831_GGTassay_7dpf_KITA1_fasted_plate03_B04		1	plate03	fasted	4	B	D07	387400	235900	311650	34.37403	NA	298883.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	5.79553	16.46457	D	7	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	311650	151500	.6089314				72						0	1	2	-8.82163	-1.06512	-.7954417
20230831_GGTassay_7dpf_KITA1_fasted_plate03_B03		1	plate03	fasted	3	B	D05	630000	602900	616450	3.10854	NA	603683.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	11.67853	33.17765	D	5	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	616450	27100	.9569841				74						0	1	1	9.709949	.316085	.9674216
20230831_GGTassay_7dpf_KITA1_fasted_plate03_B02		1	plate03	fasted	2	B	D03	304900	261000	282950	10.97084	NA	270183.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	5.241586	14.89087	D	3	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	282950	43900	.8560184				76						0	1	2	-10.68555	-1.213847	-1.06512
20230831_GGTassay_7dpf_KITA1_fasted_plate03_B01		1	plate03	fasted	1	B	D01	868100	740900	804500	11.18011	NA	791733.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	15.30812	43.48898	D	1	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	804500	127200	.8534731				78						0	1	1	19.73107	1.213847	1.507108
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_C01		2	plate03	fasted	1	C	E02	433700	385700	409700	8.284385	NA	396933.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	7.688012	21.84094	E	2	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	409700	48000	.8893244				80						1	1	1	-2.062076	-.4846749	-.0583267
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_C02		2	plate03	fasted	2	C	E04	644900	593800	619350	5.834045	NA	606583.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	11.73451	33.33667	E	4	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	619350	51100	.9207629				82						1	1	2	7.32493	.3365792	.7178201
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_C03		2	plate03	fasted	3	C	E06	500800	499600	500200	.1696378	NA	487433.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	9.43477	26.80332	E	6	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	500200	1200	.9976038				84						1	1	1	2.610091	-.0194324	.3365792
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_C04		2	plate03	fasted	4	C	E08	614700	594000	604350	2.421959	NA	591583.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	11.44499	32.51418	E	8	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	604350	20700	.966325				86						1	1	2	6.212227	.2754823	.6205683
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_C05		2	plate03	fasted	5	C	E10			328469		NA	315702.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	6.120157		E	10	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7		644062					88						1	1	1			
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_C06		2	plate03	fasted	6	C	E15	499300	426400	462850	11.1371	NA	450083.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	8.71387	24.75531	E	15	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	462850	72900	.8539956				90						1	1	2	-1.836847	-.1757821	-.0194324
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_C07		2	plate03	fasted	7	C	E17	829900	668800	749350	15.20183	NA	736583.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	14.24366	40.46495	E	17	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	749350	161100	.8058802				92						1	1	2	13.72768	.878182	1.255486
20230831_GGTassay_7dpf_KITA1_fasted_plate03_C12		1	plate03	fasted	12	C	F23	478000	412100	445050	10.47036	NA	432283.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	8.370309	23.77929	F	23	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	445050	65900	.8621339				98						0	1	1	-1.429688	-.2553541	.0194324
20230831_GGTassay_7dpf_KITA1_fasted_plate03_C10		1	plate03	fasted	10	C	F22	456100	397100	426600	9.779489	NA	413833.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	8.014202	22.76762	F	22	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	426600	59000	.8706424				99						0	1	2	-4.477518	-.4200915	-.3572158
20230831_GGTassay_7dpf_KITA1_fasted_plate03_C11		1	plate03	fasted	11	C	F21	458400	412500	435450	7.453485	NA	422683.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	8.185018	23.25289	F	21	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	435450	45900	.8998691				100						0	1	1	-2.10119	-.3365792	-.0778033
20230831_GGTassay_7dpf_KITA1_fasted_plate03_C09		1	plate03	fasted	9	C	F20	346800	335400	341100	2.363242	NA	328333.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	6.36395	18.0794	F	20	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	341100	11400	.967128				101						0	1	1	-7.34723	-.8499573	-.5971794
20230831_GGTassay_7dpf_KITA1_fasted_plate03_C08		1	plate03	fasted	8	C	F18	478700	411300	445000	10.70989	NA	432233.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	8.369345	23.77655	F	18	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	445000	67400	.859202				103						0	1	2	-3.758804	-.2754823	-.2754823
20230831_GGTassay_7dpf_KITA1_fasted_plate03_C07		1	plate03	fasted	7	C	F16	596900	488500	542700	14.12389	NA	529933.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	10.25507	29.13372	F	16	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	542700	108400	.818395				105						0	1	1	3.416877	.1757821	.441412
20230831_GGTassay_7dpf_KITA1_fasted_plate03_C06		1	plate03	fasted	6	C	F14	443800	428800	436300	2.431034	NA	423533.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	8.201424	23.2995	F	14	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	436300	15000	.966201				107						0	1	2	-4.526063	-.2957227	-.3780057
20230831_GGTassay_7dpf_KITA1_fasted_plate03_C05		1	plate03	fasted	5	C	F09	404300	327200	365750	14.90579	NA	352983.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	6.839725	19.43104	F	9	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	365750	77100	.8093				109						0	1	1	-6.576023	-.6929004	-.5513477
20230831_GGTassay_7dpf_KITA1_fasted_plate03_C04		1	plate03	fasted	4	C	F07			452500		NA	439733.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	8.514103		F	7	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	452500	269200	.5414751				111						0	1	2			
20230831_GGTassay_7dpf_KITA1_fasted_plate03_C03		1	plate03	fasted	3	C	F05	271400	264100	267750	1.927873	NA	254983.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	4.948208	14.05741	F	5	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	267750	7300	.9731025				113						0	1	1	-12.23986	-1.346025	-1.136341
20230831_GGTassay_7dpf_KITA1_fasted_plate03_C02		1	plate03	fasted	2	C	F03	712500	663700	688100	5.014796	NA	675333.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	13.06146	37.10643	F	3	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	688100	48800	.9315088				115						0	1	2	8.700443	.6443017	.822394
20230831_GGTassay_7dpf_KITA1_fasted_plate03_C01		1	plate03	fasted	1	C	F01	431100	359700	395400	12.7687	NA	382633.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	7.412005	21.05683	F	1	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	395400	71400	.8343772				117						0	1	1	-5.53065	-.5741128	-.4846749
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_D01		2	plate03	fasted	1	D	G02	345100	376200	360650	6.097607	NA	347883.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	6.741289	19.15139	G	2	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	360650	31100	1.090119				118						1	1	1	-7.508648	-.7431938	-.6443017
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_D02		2	plate03	fasted	2	D	G04	390300	390500	390400	.0362247	NA	377633.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	7.315499	20.78267	G	4	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	390400	200	1.000512				120						1	1	2	-7.986084	-.6205683	-.6929004
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_D03		2	plate03	fasted	3	D	G06	749800	727700	738750	2.115338	NA	725983.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	14.03907	39.88372	G	6	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	738750	22100	.9705255				122						1	1	1	12.93347	.8499573	1.174212
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_D04		2	plate03	fasted	4	D	G08	168400	145200	156800	10.46229	NA	144033.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	2.806741	7.973696	G	8	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	156800	23200	.8622328				124						1	1	2	-21.08527	-2.269206	-1.813418
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_D05		2	plate03	fasted	5	D	G10			239506.5		NA	226740.3	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	4.403075		G	10	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7		466187					126						1	1	1			
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_D06		2	plate03	fasted	6	D	G15	868400	717000	792700	13.50523	NA	779933.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	15.08037	42.84196	G	15	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	792700	151400	.8256564				128						1	1	2	13.49278	.9989282	1.213847
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_D07		2	plate03	fasted	7	D	G17			420800		NA	408033.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	7.902256		G	17	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	420800	250400	.541392				130						1	1	2			
20230831_GGTassay_7dpf_KITA1_fasted_plate03_D12		1	plate03	fasted	12	D	H23	533600	462700	498150	10.06401	NA	485383.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	9.395203	26.69092	H	23	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	498150	70900	.8671289				135						0	1	1	-1.202523	-.0388722	.0388722
20230831_GGTassay_7dpf_KITA1_fasted_plate03_D10		1	plate03	fasted	10	D	H22	1049000	985900	1017450	4.38532	NA	1004684	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	19.41831	55.16566	H	22	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	1017450	63100	.9398475				136						0	1	2	25.23606	1.641107	2.066729
20230831_GGTassay_7dpf_KITA1_fasted_plate03_D11		1	plate03	fasted	11	D	H21	736600	723000	729800	1.317711	NA	717033.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	13.86632	39.39296	H	21	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	729800	13600	.9815368				137						0	1	1	11.35442	.7690553	.9989282
20230831_GGTassay_7dpf_KITA1_fasted_plate03_D09		1	plate03	fasted	9	D	H20	310000	293800	301900	3.794346	NA	289133.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	5.607344	15.92995	H	20	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	301900	16200	.9477419				138						0	1	1	-12.18114	-1.100033	-1.100033
20230831_GGTassay_7dpf_KITA1_fasted_plate03_D08		1	plate03	fasted	8	D	H18	799300	616500	707900	18.25952	NA	695133.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	13.44363	38.19212	H	18	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	707900	182800	.7712999				140						0	1	2	7.97231	.6929004	.7954417
20230831_GGTassay_7dpf_KITA1_fasted_plate03_D07		1	plate03	fasted	7	D	H16	647400	447600	547500	25.80455	NA	534733.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	10.34772	29.39692	H	16	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	547500	199800	.6913809				142						0	1	1	.9956109	.1955515	.1757821
20230831_GGTassay_7dpf_KITA1_fasted_plate03_D06		1	plate03	fasted	6	D	H14	168000	159300	163650	3.759138	NA	150883.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	2.938954	8.349301	H	14	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	163650	8700	.9482143				144						0	1	2	-22.16072	-2.066729	-2.066729
20230831_GGTassay_7dpf_KITA1_fasted_plate03_D05		1	plate03	fasted	5	D	H09	517000	455300	486150	8.974285	NA	473383.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	9.163589	26.03292	H	9	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	486150	61700	.8806576				146						0	1	1	-2.658602	-.0778033	-.1757821
20230831_GGTassay_7dpf_KITA1_fasted_plate03_D04		1	plate03	fasted	4	D	H07			1096100		NA	1083334	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	20.93635		H	7	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7		477800					148						0	1	2			
20230831_GGTassay_7dpf_KITA1_fasted_plate03_D03		1	plate03	fasted	3	D	H05	507100	516200	511650	1.257632	NA	498883.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	9.655768	27.43116	H	5	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	511650	9100	1.017945				150						0	1	1	-1.550573	.0388722	0
20230831_GGTassay_7dpf_KITA1_fasted_plate03_D02		1	plate03	fasted	2	D	H03	427100	438900	433000	1.926988	NA	420233.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	8.13773	23.11855	H	3	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	433000	11800	1.027628				152						0	1	2	-7.9719	-.3572158	-.6684036
20230831_GGTassay_7dpf_KITA1_fasted_plate03_D01		1	plate03	fasted	1	D	H01	475700	395900	435800	12.94794	NA	423033.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	8.191773	23.27208	H	1	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	435800	79800	.8322472				154						0	1	1	-5.999864	-.316085	-.5066462
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_E01		2	plate03	fasted	1	E	I02	567300	593200	580250	3.156237	NA	567483.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	10.97983	31.1927	I	2	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	580250	25900	1.045655				155						1	1	1	1.848199	.2353289	.2754823
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_E02		2	plate03	fasted	2	E	I04	510800	541100	525950	4.073645	NA	513183.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	9.931776	28.21527	I	4	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	525950	30300	1.059319				157						1	1	2	-3.237945	.0973095	-.2553541
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_E03		2	plate03	fasted	3	E	I06	728400	654800	691600	7.525023	NA	678833.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	13.12902	37.29835	I	6	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	691600	73600	.8989566				159						1	1	1	7.663635	.6684036	.7431938
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_E04		2	plate03	fasted	4	E	I08	577300	589600	583450	1.490687	NA	570683.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	11.04159	31.36817	I	8	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	583450	12300	1.021306				161						1	1	2	-.3752622	.2553541	.1168527
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_E05		2	plate03	fasted	5	E	I10			340311.5		NA	327545.3	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	6.348732		I	10	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7		667777					163						1	1	1			
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_E06		2	plate03	fasted	6	E	I15	411700	265700	338700	30.48054	NA	325933.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	6.317627	17.94781	I	15	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	338700	146000	.6453729				165						1	1	2	-14.08584	-.878182	-1.346025
20230831_GGTassay_7dpf_ATP2A3_fasted_plate03_E07		2	plate03	fasted	7	E	I17	594500	456400	525450	18.58435	NA	512683.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	9.922125	28.18785	I	17	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	ATP2A3	fasted	1	7	525450	138100	.767704				167						1	1	2	-3.990892	.0778033	-.316085
20230831_GGTassay_7dpf_KITA1_fasted_plate03_E12		1	plate03	fasted	12	E	J23	387600	364700	376150	4.304864	NA	363383.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	7.040457	20.0013	J	23	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	376150	22900	.9409184				172						0	1	1	-10.5766	-.6684036	-1.031459
20230831_GGTassay_7dpf_KITA1_fasted_plate03_E10		1	plate03	fasted	10	E	J22	347100	336400	341750	2.213912	NA	328983.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	6.376496	18.11505	J	22	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	341750	10700	.9691731				173						0	1	2	-14.49902	-.822394	-1.449182
20230831_GGTassay_7dpf_KITA1_fasted_plate03_E11		1	plate03	fasted	11	E	J21	189900	180100	185000	3.745755	NA	172233.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	3.351034	9.519984	J	21	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	185000	9800	.9483939				174						0	1	1	-21.20302	-1.924727	-1.924727
20230831_GGTassay_7dpf_KITA1_fasted_plate03_E09		1	plate03	fasted	9	E	J20	414500	401000	407750	2.341126	NA	394983.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	7.650375	21.73402	J	20	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	407750	13500	.9674307				175						0	1	1	-9.061542	-.5066462	-.822394
20230831_GGTassay_7dpf_KITA1_fasted_plate03_E08		1	plate03	fasted	8	E	J18	615200	650100	632650	3.900739	NA	619883.8	.9761651	y = 51810.2732131223 * x + ( -1384.17853831807 )	-1384.179	51810.27	12766.17	2601166.75	11.99121	34.06594	J	18	GTT_DAY4_GLUGLO_plate-01		20230831	GGTassay	KITA1	fasted	1	7	632650	34900	1.05673				177						0	1	2	1.161667	.4200915	.1955515
